\c:1552162499*5B\$GPGLL,3247.1866,N,07954.7396,W,201528.000,A,D*4D	
\c:1552162500*5A\$GPGLL,3247.1882,N,07954.7397,W,201529.000,A,D*47	
\c:1552162501*5B\$GPGLL,3247.186,N,07954.738,W,201528,A,A*57	
\c:1552162501*5B\$GPGLL,3247.1899,N,07954.7395,W,201530.000,A,D*47	
\c:1552162502*58\$GPGLL,3247.1916,N,07954.7397,W,201531.000,A,D*42	
\c:1552162503*59\$GPGLL,3247.189,N,07954.738,W,201530,A,A*51	
\c:1552162503*59\$GPGLL,3247.1934,N,07954.7397,W,201532.000,A,D*41	
\c:1552162504*5E\$GPGLL,3247.1950,N,07954.7396,W,201533.000,A,D*43	
\c:1552162505*5F\$GPGLL,3247.192,N,07954.738,W,201532,A,A*59	
\c:1552162505*5F\$GPGLL,3247.1966,N,07954.7395,W,201534.000,A,D*42	
\c:1552162506*5C\$GPGLL,3247.1982,N,07954.7394,W,201535.000,A,D*48	
\c:1552162507*5D\$GPGLL,3247.195,N,07954.738,W,201534,A,A*58	
\c:1552162507*5D\$GPGLL,3247.1999,N,07954.7394,W,201536.000,A,D*41	
\c:1552162508*52\$GPGLL,3247.2015,N,07954.7394,W,201537.000,A,D*4E	
\c:1552162509*53\$GPGLL,3247.199,N,07954.738,W,201536,A,A*56	
\c:1552162509*53\$GPGLL,3247.2031,N,07954.7394,W,201538.000,A,D*47	
\c:1552162510*5B\$GPGLL,3247.2046,N,07954.7393,W,201539.000,A,D*41	
\c:1552162511*5A\$GPGLL,3247.202,N,07954.739,W,201538,A,A*58	
\c:1552162511*5A\$GPGLL,3247.2062,N,07954.7392,W,201540.000,A,D*48	
\c:1552162512*59\$GPGLL,3247.2077,N,07954.7392,W,201541.000,A,D*4D	
\c:1552162513*58\$GPGLL,3247.205,N,07954.739,W,201540,A,A*50	
\c:1552162513*58\$GPGLL,3247.2093,N,07954.7392,W,201542.000,A,D*44	
\c:1552162514*5F\$GPGLL,3247.2107,N,07954.7392,W,201543.000,A,D*49	
\c:1552162515*5E\$GPGLL,3247.210,N,07954.739,W,201542,A,A*56	
\c:1552162515*5E\$GPGLL,3247.2122,N,07954.7392,W,201544.000,A,D*49	
\c:1552162516*5D\$GPGLL,3247.2137,N,07954.7393,W,201545.000,A,D*4D	
\c:1552162517*5C\$GPGLL,3247.213,N,07954.739,W,201544,A,A*53	
\c:1552162517*5C\$GPGLL,3247.2154,N,07954.7393,W,201546.000,A,D*4B	
\c:1552162518*53\$GPGLL,3247.2170,N,07954.7393,W,201547.000,A,D*4C	
\c:1552162519*52\$GPGLL,3247.216,N,07954.739,W,201546,A,A*54	
\c:1552162519*52\$GPGLL,3247.2186,N,07954.7392,W,201548.000,A,D*4B	
\c:1552162520*58\$GPGLL,3247.2202,N,07954.7391,W,201549.000,A,D*46	
\c:1552162521*59\$GPGLL,3247.220,N,07954.738,W,201548,A,A*5E	
\c:1552162521*59\$GPGLL,3247.2219,N,07954.7391,W,201550.000,A,D*44	
\c:1552162522*5A\$GPGLL,3247.2236,N,07954.7391,W,201551.000,A,D*48	
\c:1552162523*5B\$GPGLL,3247.223,N,07954.738,W,201550,A,A*54	
\c:1552162523*5B\$GPGLL,3247.2252,N,07954.7391,W,201552.000,A,D*49	
\c:1552162524*5C\$GPGLL,3247.2268,N,07954.7391,W,201553.000,A,D*41	
\c:1552162525*5D\$GPGLL,3247.2284,N,07954.7391,W,201554.000,A,D*44	
\c:1552162525*5D\$GPGLL,3247.226,N,07954.738,W,201552,A,A*53	
\c:1552162526*5E\$GPGLL,3247.2300,N,07954.7392,W,201555.000,A,D*4B	
\c:1552162527*5F\$GPGLL,3247.2315,N,07954.7393,W,201556.000,A,D*4D	
\c:1552162527*5F\$GPGLL,3247.230,N,07954.738,W,201555,A,A*53	
\c:1552162528*50\$GPGLL,3247.2329,N,07954.7395,W,201557.000,A,D*45	
\c:1552162529*51\$GPGLL,3247.2343,N,07954.7400,W,201558.000,A,D*4D	
\c:1552162529*51\$GPGLL,3247.233,N,07954.738,W,201557,A,A*52	
\c:1552162530*59\$GPGLL,3247.2356,N,07954.7406,W,201559.000,A,D*4E	
\c:1552162531*58\$GPGLL,3247.2369,N,07954.7414,W,201600.000,A,D*4E	
\c:1552162531*58\$GPGLL,3247.235,N,07954.739,W,201559,A,A*5B	
\c:1552162533*5A\$GPGLL,3247.2381,N,07954.7424,W,201601.000,A,D*4A	
\c:1552162533*5A\$GPGLL,3247.2390,N,07954.7435,W,201602.000,A,D*49	
\c:1552162533*5A\$GPGLL,3247.237,N,07954.741,W,201601,A,A*58	
\c:1552162534*5D\$GPGLL,3247.2398,N,07954.7448,W,201603.000,A,D*4A	
\c:1552162535*5C\$GPGLL,3247.2407,N,07954.7457,W,201604.000,A,D*42	
\c:1552162535*5C\$GPGLL,3247.239,N,07954.743,W,201603,A,A*56	
\c:1552162536*5F\$GPGLL,3247.2413,N,07954.7468,W,201605.000,A,D*4A	
\c:1552162537*5E\$GPGLL,3247.2419,N,07954.7477,W,201606.000,A,D*4D	
\c:1552162538*51\$GPGLL,3247.240,N,07954.746,W,201605,A,A*5B	
\c:1552162538*51\$GPGLL,3247.2425,N,07954.7486,W,201607.000,A,D*4D	
\c:1552162539*50\$GPGLL,3247.2433,N,07954.7496,W,201608.000,A,D*44	
\c:1552162540*5E\$GPGLL,3247.242,N,07954.748,W,201607,A,A*55	
\c:1552162540*5E\$GPGLL,3247.2442,N,07954.7506,W,201609.000,A,D*4B	
\c:1552162541*5F\$GPGLL,3247.2452,N,07954.7521,W,201610.000,A,D*47	
\c:1552162542*5C\$GPGLL,3247.243,N,07954.750,W,201609,A,A*53	
\c:1552162542*5C\$GPGLL,3247.2461,N,07954.7532,W,201611.000,A,D*44	
\c:1552162543*5D\$GPGLL,3247.2468,N,07954.7541,W,201612.000,A,D*4A	
\c:1552162544*5A\$GPGLL,3247.244,N,07954.752,W,201611,A,A*5F	
\c:1552162544*5A\$GPGLL,3247.2475,N,07954.7550,W,201613.000,A,D*47	
\c:1552162545*5B\$GPGLL,3247.2482,N,07954.7558,W,201614.000,A,D*40	
\c:1552162546*58\$GPGLL,3247.246,N,07954.754,W,201613,A,A*59	
\c:1552162546*58\$GPGLL,3247.2490,N,07954.7566,W,201615.000,A,D*4F	
\c:1552162547*59\$GPGLL,3247.2496,N,07954.7573,W,201616.000,A,D*4E	
\c:1552162548*56\$GPGLL,3247.247,N,07954.755,W,201615,A,A*5F	
\c:1552162548*56\$GPGLL,3247.2501,N,07954.7578,W,201617.000,A,D*4B	
\c:1552162549*57\$GPGLL,3247.2506,N,07954.7587,W,201618.000,A,D*43	
\c:1552162550*5F\$GPGLL,3247.248,N,07954.757,W,201617,A,A*50	
\c:1552162550*5F\$GPGLL,3247.2513,N,07954.7598,W,201619.000,A,D*48	
\c:1552162551*5E\$GPGLL,3247.2521,N,07954.7612,W,201620.000,A,D*42	
\c:1552162552*5D\$GPGLL,3247.250,N,07954.759,W,201619,A,A*59	
\c:1552162552*5D\$GPGLL,3247.2528,N,07954.7623,W,201621.000,A,D*48	
\c:1552162553*5C\$GPGLL,3247.2535,N,07954.7634,W,201622.000,A,D*41	
\c:1552162554*5B\$GPGLL,3247.251,N,07954.761,W,201621,A,A*58	
\c:1552162554*5B\$GPGLL,3247.2542,N,07954.7647,W,201623.000,A,D*44	
\c:1552162555*5A\$GPGLL,3247.2549,N,07954.7657,W,201624.000,A,D*49	
\c:1552162556*59\$GPGLL,3247.253,N,07954.763,W,201623,A,A*5A	
\c:1552162556*59\$GPGLL,3247.2556,N,07954.7669,W,201625.000,A,D*4B	
\c:1552162557*58\$GPGLL,3247.2564,N,07954.7682,W,201626.000,A,D*4C	
\c:1552162558*57\$GPGLL,3247.254,N,07954.766,W,201625,A,A*5E	
\c:1552162558*57\$GPGLL,3247.2573,N,07954.7693,W,201627.000,A,D*4B	
\c:1552162559*56\$GPGLL,3247.2582,N,07954.7704,W,201628.000,A,D*45	
\c:1552162560*5C\$GPGLL,3247.257,N,07954.768,W,201627,A,A*51	
\c:1552162560*5C\$GPGLL,3247.2590,N,07954.7715,W,201629.000,A,D*47	
\c:1552162561*5D\$GPGLL,3247.2598,N,07954.7727,W,201630.000,A,D*46	
\c:1552162562*5E\$GPGLL,3247.258,N,07954.770,W,201629,A,A*59	
\c:1552162562*5E\$GPGLL,3247.2607,N,07954.7739,W,201631.000,A,D*4D	
\c:1552162563*5F\$GPGLL,3247.2616,N,07954.7750,W,201632.000,A,D*41	
\c:1552162564*58\$GPGLL,3247.260,N,07954.773,W,201631,A,A*58	
\c:1552162564*58\$GPGLL,3247.2623,N,07954.7761,W,201633.000,A,D*44	
\c:1552162565*59\$GPGLL,3247.2633,N,07954.7773,W,201634.000,A,D*41	
\c:1552162566*5A\$GPGLL,3247.2642,N,07954.7786,W,201635.000,A,D*4C	
\c:1552162566*5A\$GPGLL,3247.262,N,07954.775,W,201633,A,A*5E	
\c:1552162567*5B\$GPGLL,3247.2653,N,07954.7801,W,201636.000,A,D*4F	
\c:1552162568*54\$GPGLL,3247.2662,N,07954.7815,W,201637.000,A,D*49	
\c:1552162568*54\$GPGLL,3247.264,N,07954.778,W,201636,A,A*50	
\c:1552162569*55\$GPGLL,3247.2671,N,07954.7829,W,201638.000,A,D*4B	
\c:1552162570*5D\$GPGLL,3247.2681,N,07954.7840,W,201639.000,A,D*4A	
\c:1552162570*5D\$GPGLL,3247.266,N,07954.781,W,201638,A,A*5A	
\c:1552162571*5C\$GPGLL,3247.2691,N,07954.7850,W,201640.000,A,D*44	
\c:1552162572*5F\$GPGLL,3247.2700,N,07954.7862,W,201641.000,A,D*4D	
\c:1552162572*5F\$GPGLL,3247.268,N,07954.782,W,201640,A,A*58	
\c:1552162573*5E\$GPGLL,3247.2709,N,07954.7873,W,201642.000,A,D*47	
\c:1552162574*59\$GPGLL,3247.2718,N,07954.7883,W,201643.000,A,D*49	
\c:1552162574*59\$GPGLL,3247.270,N,07954.785,W,201642,A,A*54	
\c:1552162575*58\$GPGLL,3247.2726,N,07954.7892,W,201644.000,A,D*43	
\c:1552162576*5B\$GPGLL,3247.2733,N,07954.7901,W,201645.000,A,D*4D	
\c:1552162576*5B\$GPGLL,3247.271,N,07954.787,W,201644,A,A*51	
\c:1552162577*5A\$GPGLL,3247.2742,N,07954.7911,W,201646.000,A,D*49	
\c:1552162578*55\$GPGLL,3247.2750,N,07954.7919,W,201647.000,A,D*43	
\c:1552162578*55\$GPGLL,3247.274,N,07954.790,W,201646,A,A*50	
\c:1552162579*54\$GPGLL,3247.2758,N,07954.7927,W,201648.000,A,D*49	
\c:1552162580*52\$GPGLL,3247.2765,N,07954.7934,W,201649.000,A,D*44	
\c:1552162581*53\$GPGLL,3247.275,N,07954.791,W,201648,A,A*5E	
\c:1552162581*53\$GPGLL,3247.2773,N,07954.7942,W,201650.000,A,D*4A	
\c:1552162582*50\$GPGLL,3247.2781,N,07954.7951,W,201651.000,A,D*44	
\c:1552162583*51\$GPGLL,3247.277,N,07954.793,W,201650,A,A*57	
\c:1552162583*51\$GPGLL,3247.2788,N,07954.7958,W,201652.000,A,D*47	
\c:1552162584*56\$GPGLL,3247.2795,N,07954.7965,W,201653.000,A,D*44	
\c:1552162585*57\$GPGLL,3247.279,N,07954.794,W,201652,A,A*5C	
\c:1552162585*57\$GPGLL,3247.2803,N,07954.7973,W,201654.000,A,D*44	
\c:1552162586*54\$GPGLL,3247.2812,N,07954.7981,W,201655.000,A,D*48	
\c:1552162587*55\$GPGLL,3247.280,N,07954.796,W,201654,A,A*5E	
\c:1552162587*55\$GPGLL,3247.2819,N,07954.7988,W,201656.000,A,D*49	
\c:1552162588*5A\$GPGLL,3247.2826,N,07954.7995,W,201657.000,A,D*48	
\c:1552162589*5B\$GPGLL,3247.281,N,07954.798,W,201656,A,A*53	
\c:1552162589*5B\$GPGLL,3247.2833,N,07954.8002,W,201658.000,A,D*4B	
\c:1552162590*53\$GPGLL,3247.2839,N,07954.8009,W,201659.000,A,D*4B	
\c:1552162591*52\$GPGLL,3247.282,N,07954.799,W,201658,A,A*5F	
\c:1552162591*52\$GPGLL,3247.2846,N,07954.8015,W,201700.000,A,D*43	
\c:1552162592*51\$GPGLL,3247.2851,N,07954.8022,W,201701.000,A,D*40	
\c:1552162593*50\$GPGLL,3247.283,N,07954.800,W,201701,A,A*5C	
\c:1552162593*50\$GPGLL,3247.2857,N,07954.8028,W,201702.000,A,D*4F	
\c:1552162594*57\$GPGLL,3247.2864,N,07954.8035,W,201703.000,A,D*42	
\c:1552162595*56\$GPGLL,3247.284,N,07954.801,W,201703,A,A*58	
\c:1552162595*56\$GPGLL,3247.2872,N,07954.8046,W,201704.000,A,D*46	
\c:1552162596*55\$GPGLL,3247.2877,N,07954.8052,W,201705.000,A,D*47	
\c:1552162597*54\$GPGLL,3247.286,N,07954.803,W,201705,A,A*5E	
\c:1552162597*54\$GPGLL,3247.2881,N,07954.8057,W,201706.000,A,D*48	
\c:1552162598*5B\$GPGLL,3247.2882,N,07954.8060,W,201707.000,A,D*4E	
\c:1552162599*5A\$GPGLL,3247.287,N,07954.804,W,201707,A,A*5A	
\c:1552162599*5A\$GPGLL,3247.2885,N,07954.8066,W,201708.000,A,D*40	
\c:1552162600*59\$GPGLL,3247.2889,N,07954.8072,W,201709.000,A,D*48	
\c:1552162601*58\$GPGLL,3247.288,N,07954.805,W,201709,A,A*5A	
\c:1552162601*58\$GPGLL,3247.2894,N,07954.8076,W,201710.000,A,D*48	
\c:1552162602*5B\$GPGLL,3247.2901,N,07954.8081,W,201711.000,A,D*4C	
\c:1552162603*5A\$GPGLL,3247.289,N,07954.806,W,201711,A,A*51	
\c:1552162603*5A\$GPGLL,3247.2906,N,07954.8086,W,201712.000,A,D*4F	
\c:1552162604*5D\$GPGLL,3247.2912,N,07954.8090,W,201713.000,A,D*4C	
\c:1552162605*5C\$GPGLL,3247.290,N,07954.807,W,201713,A,A*5A	
\c:1552162605*5C\$GPGLL,3247.2916,N,07954.8093,W,201714.000,A,D*4C	
\c:1552162606*5F\$GPGLL,3247.2922,N,07954.8097,W,201715.000,A,D*4E	
\c:1552162607*5E\$GPGLL,3247.290,N,07954.808,W,201715,A,A*53	
\c:1552162607*5E\$GPGLL,3247.2927,N,07954.8100,W,201716.000,A,D*47	
\c:1552162608*51\$GPGLL,3247.2932,N,07954.8103,W,201717.000,A,D*41	
\c:1552162609*50\$GPGLL,3247.291,N,07954.809,W,201717,A,A*51	
\c:1552162609*50\$GPGLL,3247.2938,N,07954.8108,W,201718.000,A,D*4F	
\c:1552162610*58\$GPGLL,3247.2943,N,07954.8112,W,201719.000,A,D*49	
\c:1552162611*59\$GPGLL,3247.2949,N,07954.8116,W,201720.000,A,D*4D	
\c:1552162611*59\$GPGLL,3247.292,N,07954.809,W,201719,A,A*5C	
\c:1552162612*5A\$GPGLL,3247.2956,N,07954.8122,W,201721.000,A,D*45	
\c:1552162613*5B\$GPGLL,3247.2961,N,07954.8128,W,201722.000,A,D*48	
\c:1552162613*5B\$GPGLL,3247.293,N,07954.810,W,201721,A,A*5E	
\c:1552162614*5C\$GPGLL,3247.2968,N,07954.8135,W,201723.000,A,D*4C	
\c:1552162615*5D\$GPGLL,3247.2973,N,07954.8141,W,201724.000,A,D*42	
\c:1552162615*5D\$GPGLL,3247.294,N,07954.812,W,201723,A,A*59	
\c:1552162616*5E\$GPGLL,3247.2976,N,07954.8148,W,201725.000,A,D*4F	
\c:1552162617*5F\$GPGLL,3247.2980,N,07954.8154,W,201726.000,A,D*48	
\c:1552162617*5F\$GPGLL,3247.295,N,07954.813,W,201725,A,A*5F	
\c:1552162618*50\$GPGLL,3247.2983,N,07954.8159,W,201727.000,A,D*47	
\c:1552162619*51\$GPGLL,3247.2987,N,07954.8165,W,201728.000,A,D*43	
\c:1552162619*51\$GPGLL,3247.295,N,07954.813,W,201727,A,A*5D	
\c:1552162620*5B\$GPGLL,3247.2990,N,07954.8170,W,201729.000,A,D*40	
\c:1552162621*5A\$GPGLL,3247.2993,N,07954.8175,W,201730.000,A,D*4E	
\c:1552162621*5A\$GPGLL,3247.296,N,07954.814,W,201729,A,A*57	
\c:1552162622*59\$GPGLL,3247.2996,N,07954.8181,W,201731.000,A,D*41	
\c:1552162623*58\$GPGLL,3247.2999,N,07954.8186,W,201732.000,A,D*4A	
\c:1552162624*5F\$GPGLL,3247.297,N,07954.815,W,201731,A,A*5E	
\c:1552162624*5F\$GPGLL,3247.3002,N,07954.8190,W,201733.000,A,D*46	
\c:1552162625*5E\$GPGLL,3247.3004,N,07954.8194,W,201734.000,A,D*43	
\c:1552162626*5D\$GPGLL,3247.298,N,07954.816,W,201733,A,A*50	
\c:1552162626*5D\$GPGLL,3247.3005,N,07954.8198,W,201735.000,A,D*4F	
\c:1552162627*5C\$GPGLL,3247.3008,N,07954.8203,W,201736.000,A,D*40	
\c:1552162628*53\$GPGLL,3247.298,N,07954.817,W,201735,A,A*57	
\c:1552162628*53\$GPGLL,3247.3011,N,07954.8208,W,201737.000,A,D*42	
\c:1552162629*52\$GPGLL,3247.3011,N,07954.8208,W,201738.000,A,D*4D	
\c:1552162630*5A\$GPGLL,3247.299,N,07954.818,W,201737,A,A*5B	
\c:1552162630*5A\$GPGLL,3247.3011,N,07954.8208,W,201739.000,A,D*4C	
\c:1552162631*5B\$GPGLL,3247.3011,N,07954.8208,W,201740.000,A,D*42	
\c:1552162632*58\$GPGLL,3247.300,N,07954.819,W,201739,A,A*55	
\c:1552162632*58\$GPGLL,3247.3011,N,07954.8208,W,201741.000,A,D*43	
\c:1552162633*59\$GPGLL,3247.3013,N,07954.8210,W,201742.000,A,D*4B	
\c:1552162634*5E\$GPGLL,3247.300,N,07954.820,W,201741,A,A*50	
\c:1552162634*5E\$GPGLL,3247.3015,N,07954.8212,W,201743.000,A,D*4E	
\c:1552162635*5F\$GPGLL,3247.3018,N,07954.8215,W,201744.000,A,D*43	
\c:1552162636*5C\$GPGLL,3247.301,N,07954.821,W,201743,A,A*52	
\c:1552162636*5C\$GPGLL,3247.3020,N,07954.8219,W,201745.000,A,D*45	
\c:1552162637*5D\$GPGLL,3247.3023,N,07954.8223,W,201746.000,A,D*4C	
\c:1552162638*52\$GPGLL,3247.301,N,07954.822,W,201745,A,A*57	
\c:1552162638*52\$GPGLL,3247.3026,N,07954.8228,W,201747.000,A,D*43	
\c:1552162639*53\$GPGLL,3247.3028,N,07954.8232,W,201748.000,A,D*49	
\c:1552162640*5D\$GPGLL,3247.302,N,07954.822,W,201747,A,A*56	
\c:1552162640*5D\$GPGLL,3247.3031,N,07954.8237,W,201749.000,A,D*45	
\c:1552162641*5C\$GPGLL,3247.3033,N,07954.8241,W,201750.000,A,D*4E	
\c:1552162642*5F\$GPGLL,3247.302,N,07954.823,W,201749,A,A*59	
\c:1552162642*5F\$GPGLL,3247.3035,N,07954.8246,W,201751.000,A,D*4E	
\c:1552162643*5E\$GPGLL,3247.3037,N,07954.8251,W,201752.000,A,D*49	
\c:1552162644*59\$GPGLL,3247.303,N,07954.825,W,201751,A,A*57	
\c:1552162644*59\$GPGLL,3247.3039,N,07954.8256,W,201753.000,A,D*41	
\c:1552162645*58\$GPGLL,3247.3041,N,07954.8261,W,201754.000,A,D*4D	
\c:1552162646*5B\$GPGLL,3247.303,N,07954.825,W,201753,A,A*55	
\c:1552162646*5B\$GPGLL,3247.3041,N,07954.8261,W,201755.000,A,D*4C	
\c:1552162647*5A\$GPGLL,3247.3041,N,07954.8262,W,201756.000,A,D*4C	
\c:1552162648*55\$GPGLL,3247.303,N,07954.826,W,201755,A,A*50	
\c:1552162648*55\$GPGLL,3247.3041,N,07954.8265,W,201757.000,A,D*4A	
\c:1552162649*54\$GPGLL,3247.3041,N,07954.8265,W,201758.000,A,D*45	
\c:1552162650*5C\$GPGLL,3247.304,N,07954.828,W,201757,A,A*5B	
\c:1552162650*5C\$GPGLL,3247.3041,N,07954.8266,W,201759.000,A,D*47	
\c:1552162651*5D\$GPGLL,3247.3041,N,07954.8266,W,201800.000,A,D*44	
\c:1552162652*5E\$GPGLL,3247.304,N,07954.829,W,201759,A,A*54	
\c:1552162652*5E\$GPGLL,3247.3041,N,07954.8266,W,201801.000,A,D*45	
\c:1552162653*5F\$GPGLL,3247.3041,N,07954.8267,W,201802.000,A,D*47	
\c:1552162654*58\$GPGLL,3247.3040,N,07954.8269,W,201803.000,A,D*49	
\c:1552162654*58\$GPGLL,3247.304,N,07954.830,W,201801,A,A*5E	
\c:1552162655*59\$GPGLL,3247.3040,N,07954.8273,W,201804.000,A,D*45	
\c:1552162656*5A\$GPGLL,3247.3040,N,07954.8277,W,201805.000,A,D*40	
\c:1552162656*5A\$GPGLL,3247.304,N,07954.831,W,201804,A,A*5A	
\c:1552162657*5B\$GPGLL,3247.3041,N,07954.8282,W,201806.000,A,D*48	
\c:1552162658*54\$GPGLL,3247.3041,N,07954.8286,W,201807.000,A,D*4D	
\c:1552162658*54\$GPGLL,3247.305,N,07954.832,W,201806,A,A*5A	
\c:1552162659*55\$GPGLL,3247.3041,N,07954.8286,W,201808.000,A,D*42	
\c:1552162660*5F\$GPGLL,3247.3041,N,07954.8288,W,201809.000,A,D*4D	
\c:1552162660*5F\$GPGLL,3247.305,N,07954.833,W,201808,A,A*55	
\c:1552162661*5E\$GPGLL,3247.3041,N,07954.8288,W,201810.000,A,D*45	
\c:1552162662*5D\$GPGLL,3247.3041,N,07954.8288,W,201811.000,A,D*44	
\c:1552162662*5D\$GPGLL,3247.305,N,07954.833,W,201810,A,A*5C	
\c:1552162663*5C\$GPGLL,3247.3042,N,07954.8289,W,201812.000,A,D*45	
\c:1552162664*5B\$GPGLL,3247.3042,N,07954.8291,W,201813.000,A,D*4D	
\c:1552162664*5B\$GPGLL,3247.305,N,07954.834,W,201812,A,A*59	
\c:1552162665*5A\$GPGLL,3247.3043,N,07954.8293,W,201814.000,A,D*49	
\c:1552162666*59\$GPGLL,3247.3043,N,07954.8296,W,201815.000,A,D*4D	
\c:1552162667*58\$GPGLL,3247.305,N,07954.835,W,201814,A,A*5E	
\c:1552162667*58\$GPGLL,3247.3043,N,07954.8299,W,201816.000,A,D*41	
\c:1552162668*57\$GPGLL,3247.3044,N,07954.8303,W,201817.000,A,D*45	
\c:1552162669*56\$GPGLL,3247.305,N,07954.836,W,201816,A,A*5F	
\c:1552162669*56\$GPGLL,3247.3044,N,07954.8307,W,201818.000,A,D*4E	
\c:1552162670*5E\$GPGLL,3247.3045,N,07954.8310,W,201819.000,A,D*48	
\c:1552162671*5F\$GPGLL,3247.305,N,07954.836,W,201818,A,A*51	
\c:1552162671*5F\$GPGLL,3247.3045,N,07954.8314,W,201820.000,A,D*46	
\c:1552162672*5C\$GPGLL,3247.3046,N,07954.8318,W,201821.000,A,D*48	
\c:1552162673*5D\$GPGLL,3247.306,N,07954.837,W,201820,A,A*58	
\c:1552162673*5D\$GPGLL,3247.3046,N,07954.8318,W,201822.000,A,D*4B	
\c:1552162674*5A\$GPGLL,3247.3046,N,07954.8318,W,201823.000,A,D*4A	
\c:1552162675*5B\$GPGLL,3247.306,N,07954.838,W,201822,A,A*55	
\c:1552162675*5B\$GPGLL,3247.3046,N,07954.8318,W,201824.000,A,D*4D	
\c:1552162676*58\$GPGLL,3247.3045,N,07954.8320,W,201825.000,A,D*44	
\c:1552162677*59\$GPGLL,3247.306,N,07954.839,W,201824,A,A*52	
\c:1552162677*59\$GPGLL,3247.3045,N,07954.8320,W,201826.000,A,D*47	
\c:1552162678*56\$GPGLL,3247.3045,N,07954.8320,W,201827.000,A,D*46	
\c:1552162679*57\$GPGLL,3247.306,N,07954.839,W,201826,A,A*50	
\c:1552162679*57\$GPGLL,3247.3045,N,07954.8320,W,201828.000,A,D*49	
\c:1552162680*51\$GPGLL,3247.3045,N,07954.8320,W,201829.000,A,D*48	
\c:1552162681*50\$GPGLL,3247.306,N,07954.840,W,201828,A,A*50	
\c:1552162681*50\$GPGLL,3247.3045,N,07954.8320,W,201830.000,A,D*40	
\c:1552162682*53\$GPGLL,3247.3045,N,07954.8320,W,201831.000,A,D*41	
\c:1552162683*52\$GPGLL,3247.306,N,07954.841,W,201830,A,A*58	
\c:1552162683*52\$GPGLL,3247.3045,N,07954.8321,W,201832.000,A,D*43	
\c:1552162684*55\$GPGLL,3247.3045,N,07954.8324,W,201833.000,A,D*47	
\c:1552162685*54\$GPGLL,3247.306,N,07954.841,W,201832,A,A*5A	
\c:1552162685*54\$GPGLL,3247.3045,N,07954.8324,W,201834.000,A,D*40	
\c:1552162686*57\$GPGLL,3247.3045,N,07954.8324,W,201835.000,A,D*41	
\c:1552162687*56\$GPGLL,3247.306,N,07954.841,W,201834,A,A*5C	
\c:1552162687*56\$GPGLL,3247.3045,N,07954.8324,W,201836.000,A,D*42	
\c:1552162688*59\$GPGLL,3247.3045,N,07954.8324,W,201837.000,A,D*43	
\c:1552162689*58\$GPGLL,3247.306,N,07954.842,W,201836,A,A*5D	
\c:1552162689*58\$GPGLL,3247.3045,N,07954.8324,W,201838.000,A,D*4C	
\c:1552162690*50\$GPGLL,3247.3045,N,07954.8324,W,201839.000,A,D*4D	
\c:1552162691*51\$GPGLL,3247.306,N,07954.842,W,201838,A,A*53	
\c:1552162691*51\$GPGLL,3247.3045,N,07954.8324,W,201840.000,A,D*43	
\c:1552162692*52\$GPGLL,3247.3045,N,07954.8324,W,201841.000,A,D*42	
\c:1552162693*53\$GPGLL,3247.306,N,07954.843,W,201840,A,A*5D	
\c:1552162693*53\$GPGLL,3247.3045,N,07954.8324,W,201842.000,A,D*41	
\c:1552162694*54\$GPGLL,3247.3045,N,07954.8324,W,201843.000,A,D*40	
\c:1552162695*55\$GPGLL,3247.3045,N,07954.8324,W,201844.000,A,D*47	
\c:1552162695*55\$GPGLL,3247.306,N,07954.843,W,201843,A,A*5E	
\c:1552162696*56\$GPGLL,3247.3045,N,07954.8324,W,201845.000,A,D*46	
\c:1552162697*57\$GPGLL,3247.3045,N,07954.8324,W,201846.000,A,D*45	
\c:1552162697*57\$GPGLL,3247.306,N,07954.844,W,201845,A,A*5F	
\c:1552162698*58\$GPGLL,3247.3045,N,07954.8324,W,201847.000,A,D*44	
\c:1552162699*59\$GPGLL,3247.3045,N,07954.8324,W,201848.000,A,D*4B	
\c:1552162699*59\$GPGLL,3247.306,N,07954.844,W,201847,A,A*5D	
\c:1552162700*58\$GPGLL,3247.3045,N,07954.8324,W,201849.000,A,D*4A	
\c:1552162701*59\$GPGLL,3247.3045,N,07954.8324,W,201850.000,A,D*42	
\c:1552162701*59\$GPGLL,3247.306,N,07954.844,W,201849,A,A*53	
\c:1552162702*5A\$GPGLL,3247.3045,N,07954.8324,W,201851.000,A,D*43	
\c:1552162703*5B\$GPGLL,3247.3045,N,07954.8324,W,201852.000,A,D*40	
\c:1552162703*5B\$GPGLL,3247.306,N,07954.845,W,201851,A,A*5B	
\c:1552162704*5C\$GPGLL,3247.3045,N,07954.8324,W,201853.000,A,D*41	
\c:1552162705*5D\$GPGLL,3247.3045,N,07954.8324,W,201854.000,A,D*46	
\c:1552162705*5D\$GPGLL,3247.306,N,07954.845,W,201853,A,A*59	
\c:1552162706*5E\$GPGLL,3247.3045,N,07954.8324,W,201855.000,A,D*47	
\c:1552162707*5F\$GPGLL,3247.3045,N,07954.8324,W,201856.000,A,D*44	
\c:1552162707*5F\$GPGLL,3247.306,N,07954.846,W,201855,A,A*5C	
\c:1552162708*50\$GPGLL,3247.3045,N,07954.8324,W,201857.000,A,D*45	
\c:1552162709*51\$GPGLL,3247.3045,N,07954.8324,W,201858.000,A,D*4A	
\c:1552162710*59\$GPGLL,3247.306,N,07954.846,W,201857,A,A*5E	
